ticket_id,event_ts,new_status,actor_user_id
801,2025-12-11 12:00:00,pending,1108
801,2025-12-15 04:00:00,open,1108
801,2025-12-11 12:00:00,closed,1108
802,2026-03-02 03:00:00,pending,240
802,2026-03-03 11:00:00,pending,240
803,2025-10-04 08:00:00,pending,780
803,2025-10-05 04:00:00,open,780
803,2025-10-07 08:00:00,solved,780
803,2025-10-07 05:00:00,open,780
804,2026-02-26 11:00:00,open,987
804,2026-02-26 14:00:00,pending,987
804,2026-02-27 13:00:00,open,987
804,2026-03-01 08:00:00,open,987
804,2026-02-27 19:00:00,closed,987
805,2025-10-22 03:00:00,pending,594
805,2025-10-22 23:00:00,solved,594
805,2025-10-24 21:00:00,pending,594
805,2025-10-22 12:00:00,closed,594
806,2025-12-26 10:00:00,open,960
806,2025-12-27 02:00:00,closed,960
806,2025-12-29 10:00:00,closed,960
807,2025-10-14 05:00:00,open,1333
807,2025-10-15 00:00:00,open,1333
807,2025-10-16 07:00:00,open,1333
807,2025-10-15 08:00:00,open,1333
807,2025-10-16 01:00:00,pending,1333
807,2025-10-18 14:00:00,closed,1333
808,2025-09-30 08:00:00,pending,1904
808,2025-09-30 09:00:00,open,1904
808,2025-10-01 02:00:00,pending,1904
808,2025-09-30 17:00:00,open,1904
808,2025-10-02 00:00:00,open,1904
808,2025-09-30 13:00:00,open,1904
808,2025-10-05 14:00:00,solved,1904
808,2025-10-03 06:00:00,closed,1904
809,2026-03-06 12:00:00,closed,444
809,2026-03-06 20:00:00,open,444
809,2026-03-09 00:00:00,solved,444
809,2026-03-10 12:00:00,closed,444
809,2026-03-08 00:00:00,closed,444
810,2025-10-02 09:00:00,pending,1646
810,2025-10-02 10:00:00,open,1646
810,2025-10-03 01:00:00,closed,1646
811,2025-11-24 01:00:00,solved,137
811,2025-11-24 10:00:00,solved,137
811,2025-11-24 15:00:00,pending,137
811,2025-11-27 01:00:00,open,137
811,2025-11-29 09:00:00,solved,137
811,2025-11-30 22:00:00,solved,137
811,2025-11-30 07:00:00,pending,137
811,2025-12-02 19:00:00,closed,137
812,2026-02-27 05:00:00,open,578
812,2026-02-27 20:00:00,pending,578
812,2026-02-28 23:00:00,solved,578
812,2026-03-03 14:00:00,closed,578
813,2026-02-03 01:00:00,open,1194
813,2026-02-03 12:00:00,pending,1194
813,2026-02-04 21:00:00,closed,1194
814,2025-12-22 06:00:00,solved,1034
814,2025-12-22 21:00:00,solved,1034
814,2025-12-24 12:00:00,pending,1034
814,2025-12-26 15:00:00,closed,1034
815,2025-11-24 00:00:00,closed,1160
815,2025-11-25 10:00:00,closed,1160
816,2026-02-13 11:00:00,open,1727
816,2026-02-14 10:00:00,pending,1727
816,2026-02-14 05:00:00,open,1727
816,2026-02-15 17:00:00,open,1727
816,2026-02-16 23:00:00,pending,1727
816,2026-02-18 06:00:00,closed,1727
817,2026-02-07 07:00:00,solved,376
817,2026-02-07 13:00:00,closed,376
818,2026-02-26 08:00:00,open,247
818,2026-02-27 15:00:00,open,247
818,2026-02-28 18:00:00,solved,247
818,2026-02-27 17:00:00,pending,247
818,2026-03-03 08:00:00,closed,247
818,2026-03-01 21:00:00,open,247
818,2026-03-03 02:00:00,closed,247
819,2026-03-12 05:00:00,open,1707
819,2026-03-13 04:00:00,open,1707
819,2026-03-13 03:00:00,open,1707
819,2026-03-15 23:00:00,solved,1707
819,2026-03-15 09:00:00,solved,1707
819,2026-03-14 12:00:00,pending,1707
819,2026-03-15 17:00:00,solved,1707
820,2026-02-05 04:00:00,pending,508
820,2026-02-06 09:00:00,closed,508
820,2026-02-07 20:00:00,pending,508
820,2026-02-09 04:00:00,open,508
820,2026-02-10 16:00:00,open,508
820,2026-02-06 05:00:00,solved,508
820,2026-02-13 10:00:00,closed,508
821,2025-11-09 02:00:00,solved,231
821,2025-11-10 10:00:00,open,231
821,2025-11-10 18:00:00,pending,231
821,2025-11-10 20:00:00,pending,231
821,2025-11-14 14:00:00,pending,231
822,2025-10-27 02:00:00,open,2236
822,2025-10-27 21:00:00,pending,2236
822,2025-10-29 12:00:00,pending,2236
822,2025-10-29 02:00:00,open,2236
822,2025-10-31 18:00:00,open,2236
822,2025-10-28 18:00:00,closed,2236
823,2025-12-22 06:00:00,closed,1591
823,2025-12-23 15:00:00,pending,1591
823,2025-12-23 08:00:00,solved,1591
823,2025-12-23 06:00:00,closed,1591
823,2025-12-28 06:00:00,pending,1591
823,2025-12-24 03:00:00,solved,1591
823,2025-12-29 12:00:00,closed,1591
824,2025-09-19 12:00:00,solved,1376
824,2025-09-20 21:00:00,pending,1376
824,2025-09-20 18:00:00,open,1376
825,2026-01-12 04:00:00,pending,839
825,2026-01-13 09:00:00,closed,839
826,2025-10-15 12:00:00,open,181
826,2025-10-15 17:00:00,pending,181
826,2025-10-18 06:00:00,closed,181
827,2025-10-27 04:00:00,pending,1158
827,2025-10-27 05:00:00,solved,1158
827,2025-10-29 10:00:00,pending,1158
827,2025-10-27 22:00:00,open,1158
827,2025-11-01 00:00:00,closed,1158
827,2025-10-29 16:00:00,solved,1158
827,2025-11-01 16:00:00,open,1158
828,2025-11-16 00:00:00,open,143
828,2025-11-16 10:00:00,open,143
828,2025-11-17 18:00:00,open,143
828,2025-11-16 09:00:00,closed,143
829,2025-12-04 08:00:00,pending,1896
829,2025-12-05 13:00:00,solved,1896
829,2025-12-06 02:00:00,open,1896
829,2025-12-06 23:00:00,pending,1896
829,2025-12-08 20:00:00,closed,1896
830,2026-01-07 11:00:00,solved,1351
830,2026-01-08 03:00:00,open,1351
830,2026-01-08 09:00:00,solved,1351
830,2026-01-09 11:00:00,closed,1351
831,2026-03-09 09:00:00,solved,1417
831,2026-03-09 13:00:00,open,1417
831,2026-03-11 11:00:00,pending,1417
831,2026-03-13 12:00:00,closed,1417
832,2025-09-27 06:00:00,closed,2249
832,2025-09-28 13:00:00,pending,2249
832,2025-09-27 12:00:00,pending,2249
832,2025-10-01 12:00:00,pending,2249
832,2025-09-29 02:00:00,open,2249
832,2025-09-28 22:00:00,open,2249
832,2025-10-04 06:00:00,open,2249
832,2025-10-02 05:00:00,pending,2249
833,2026-02-06 09:00:00,open,1563
833,2026-02-07 04:00:00,pending,1563
833,2026-02-08 11:00:00,pending,1563
833,2026-02-09 03:00:00,closed,1563
834,2025-11-27 00:00:00,closed,151
834,2025-11-27 06:00:00,open,151
834,2025-11-28 06:00:00,solved,151
834,2025-11-29 21:00:00,open,151
834,2025-12-02 04:00:00,open,151
834,2025-12-01 14:00:00,open,151
835,2026-01-13 12:00:00,closed,163
835,2026-01-14 00:00:00,pending,163
835,2026-01-14 00:00:00,closed,163
836,2025-10-21 00:00:00,pending,29
836,2025-10-22 08:00:00,solved,29
836,2025-10-21 04:00:00,closed,29
837,2025-11-29 09:00:00,closed,1481
837,2025-11-29 19:00:00,open,1481
837,2025-11-30 19:00:00,pending,1481
837,2025-12-03 12:00:00,pending,1481
837,2025-12-01 01:00:00,open,1481
837,2025-12-03 03:00:00,closed,1481
838,2026-02-06 02:00:00,closed,2088
838,2026-02-06 11:00:00,open,2088
838,2026-02-07 16:00:00,open,2088
838,2026-02-07 02:00:00,open,2088
838,2026-02-07 10:00:00,open,2088
838,2026-02-11 07:00:00,solved,2088
838,2026-02-13 14:00:00,closed,2088
839,2025-09-20 04:00:00,pending,2298
839,2025-09-20 23:00:00,solved,2298
839,2025-09-22 08:00:00,pending,2298
839,2025-09-24 13:00:00,open,2298
839,2025-09-25 16:00:00,closed,2298
840,2026-01-25 12:00:00,open,117
840,2026-01-26 04:00:00,solved,117
840,2026-01-27 12:00:00,open,117
840,2026-01-29 18:00:00,closed,117
840,2026-01-29 00:00:00,pending,117
840,2026-01-29 11:00:00,closed,117
841,2025-10-10 01:00:00,pending,320
841,2025-10-10 02:00:00,open,320
841,2025-10-12 15:00:00,closed,320
842,2026-01-26 09:00:00,solved,2343
842,2026-01-27 00:00:00,open,2343
842,2026-01-26 19:00:00,open,2343
842,2026-01-29 00:00:00,open,2343
842,2026-01-29 05:00:00,pending,2343
842,2026-02-01 05:00:00,pending,2343
842,2026-01-27 21:00:00,solved,2343
842,2026-02-02 09:00:00,closed,2343
843,2025-10-24 02:00:00,pending,1536
843,2025-10-24 06:00:00,closed,1536
844,2025-10-10 09:00:00,open,1074
844,2025-10-10 16:00:00,solved,1074
844,2025-10-11 13:00:00,pending,1074
844,2025-10-13 15:00:00,pending,1074
844,2025-10-10 21:00:00,open,1074
844,2025-10-16 05:00:00,closed,1074
845,2025-10-23 01:00:00,solved,1264
845,2025-10-23 05:00:00,open,1264
845,2025-10-25 19:00:00,closed,1264
846,2025-10-19 02:00:00,closed,2393
846,2025-10-19 09:00:00,pending,2393
847,2025-10-30 05:00:00,open,600
847,2025-10-30 11:00:00,closed,600
848,2026-02-27 10:00:00,solved,962
848,2026-02-28 11:00:00,open,962
848,2026-03-01 18:00:00,closed,962
848,2026-03-01 07:00:00,closed,962
848,2026-02-27 18:00:00,closed,962
849,2025-11-04 12:00:00,pending,163
849,2025-11-05 08:00:00,solved,163
849,2025-11-06 04:00:00,solved,163
849,2025-11-06 00:00:00,open,163
849,2025-11-08 08:00:00,open,163
849,2025-11-09 07:00:00,closed,163
850,2026-03-01 08:00:00,solved,2399
850,2026-03-02 02:00:00,closed,2399
850,2026-03-03 14:00:00,open,2399
850,2026-03-04 23:00:00,pending,2399
850,2026-03-07 08:00:00,open,2399
850,2026-03-06 08:00:00,pending,2399
850,2026-03-01 20:00:00,closed,2399
851,2025-10-11 06:00:00,solved,1846
851,2025-10-11 11:00:00,open,1846
851,2025-10-11 22:00:00,open,1846
851,2025-10-14 15:00:00,solved,1846
851,2025-10-16 06:00:00,open,1846
851,2025-10-11 21:00:00,pending,1846
851,2025-10-18 12:00:00,closed,1846
851,2025-10-13 00:00:00,closed,1846
852,2026-01-20 12:00:00,solved,2256
852,2026-01-21 05:00:00,closed,2256
853,2025-12-18 06:00:00,open,2100
853,2025-12-19 08:00:00,solved,2100
853,2025-12-19 14:00:00,pending,2100
853,2025-12-22 06:00:00,closed,2100
854,2025-12-27 02:00:00,open,1484
854,2025-12-28 00:00:00,open,1484
854,2025-12-28 10:00:00,closed,1484
855,2025-12-17 01:00:00,pending,991
855,2025-12-17 13:00:00,closed,991
856,2025-10-01 10:00:00,open,598
856,2025-10-01 14:00:00,solved,598
856,2025-10-01 18:00:00,pending,598
856,2025-10-04 04:00:00,closed,598
857,2026-01-31 02:00:00,solved,1741
857,2026-01-31 18:00:00,open,1741
857,2026-02-01 04:00:00,pending,1741
857,2026-02-02 02:00:00,pending,1741
857,2026-01-31 14:00:00,open,1741
857,2026-01-31 12:00:00,closed,1741
857,2026-02-06 20:00:00,pending,1741
857,2026-02-07 02:00:00,closed,1741
858,2025-12-23 11:00:00,pending,2259
858,2025-12-23 17:00:00,open,2259
858,2025-12-26 03:00:00,pending,2259
858,2025-12-26 02:00:00,open,2259
859,2025-10-15 01:00:00,open,1260
859,2025-10-15 11:00:00,pending,1260
859,2025-10-15 13:00:00,pending,1260
859,2025-10-18 22:00:00,closed,1260
860,2025-11-29 10:00:00,closed,2255
860,2025-11-30 21:00:00,open,2255
860,2025-12-02 02:00:00,closed,2255
860,2025-12-03 16:00:00,pending,2255
860,2025-12-01 22:00:00,open,2255
860,2025-12-04 05:00:00,closed,2255
860,2025-11-30 16:00:00,closed,2255
861,2025-11-01 06:00:00,closed,1098
861,2025-11-01 18:00:00,closed,1098
861,2025-11-04 00:00:00,open,1098
861,2025-11-05 00:00:00,solved,1098
861,2025-11-01 18:00:00,solved,1098
861,2025-11-06 16:00:00,pending,1098
862,2026-02-20 01:00:00,closed,2159
862,2026-02-21 07:00:00,open,2159
862,2026-02-20 21:00:00,pending,2159
862,2026-02-20 10:00:00,closed,2159
863,2026-01-20 06:00:00,solved,1580
863,2026-01-20 19:00:00,open,1580
863,2026-01-22 00:00:00,open,1580
863,2026-01-23 00:00:00,pending,1580
863,2026-01-22 14:00:00,pending,1580
863,2026-01-21 12:00:00,open,1580
863,2026-01-22 00:00:00,open,1580
863,2026-01-26 09:00:00,closed,1580
864,2026-03-10 04:00:00,open,1213
864,2026-03-11 06:00:00,open,1213
864,2026-03-11 02:00:00,closed,1213
864,2026-03-12 13:00:00,open,1213
864,2026-03-11 16:00:00,solved,1213
864,2026-03-16 20:00:00,open,1213
864,2026-03-12 04:00:00,open,1213
865,2025-12-27 05:00:00,closed,1074
865,2025-12-27 16:00:00,closed,1074
865,2025-12-27 13:00:00,open,1074
865,2025-12-30 08:00:00,pending,1074
865,2025-12-30 05:00:00,pending,1074
865,2025-12-31 09:00:00,closed,1074
866,2025-12-29 04:00:00,open,1264
866,2025-12-30 15:00:00,closed,1264
866,2025-12-29 10:00:00,open,1264
866,2025-12-31 19:00:00,closed,1264
866,2025-12-31 04:00:00,open,1264
866,2026-01-03 14:00:00,pending,1264
867,2025-10-25 01:00:00,closed,1902
867,2025-10-25 14:00:00,solved,1902
867,2025-10-27 09:00:00,open,1902
867,2025-10-27 07:00:00,pending,1902
867,2025-10-27 21:00:00,solved,1902
867,2025-10-29 00:00:00,closed,1902
868,2025-10-12 01:00:00,closed,1241
868,2025-10-12 23:00:00,solved,1241
868,2025-10-13 19:00:00,open,1241
868,2025-10-12 22:00:00,pending,1241
868,2025-10-17 17:00:00,closed,1241
869,2025-12-02 07:00:00,open,2206
869,2025-12-02 08:00:00,closed,2206
870,2025-11-25 01:00:00,solved,1472
870,2025-11-25 02:00:00,pending,1472
870,2025-11-25 03:00:00,closed,1472
871,2026-01-08 11:00:00,open,2298
871,2026-01-09 12:00:00,closed,2298
871,2026-01-09 17:00:00,pending,2298
871,2026-01-12 20:00:00,open,2298
871,2026-01-14 07:00:00,open,2298
871,2026-01-13 21:00:00,closed,2298
872,2025-10-07 04:00:00,solved,2395
872,2025-10-08 05:00:00,open,2395
872,2025-10-07 18:00:00,closed,2395
872,2025-10-10 13:00:00,pending,2395
872,2025-10-10 20:00:00,solved,2395
872,2025-10-14 06:00:00,closed,2395
873,2026-02-03 08:00:00,open,1844
873,2026-02-03 16:00:00,open,1844
873,2026-02-04 14:00:00,solved,1844
873,2026-02-07 11:00:00,closed,1844
873,2026-02-07 20:00:00,open,1844
873,2026-02-05 15:00:00,solved,1844
873,2026-02-09 02:00:00,open,1844
873,2026-02-09 11:00:00,closed,1844
874,2025-10-02 08:00:00,open,456
874,2025-10-02 22:00:00,pending,456
874,2025-10-03 10:00:00,pending,456
874,2025-10-04 14:00:00,closed,456
874,2025-10-05 20:00:00,open,456
874,2025-10-04 10:00:00,closed,456
875,2026-03-02 06:00:00,pending,1417
875,2026-03-02 16:00:00,pending,1417
875,2026-03-05 02:00:00,open,1417
875,2026-03-06 18:00:00,solved,1417
875,2026-03-03 18:00:00,closed,1417
875,2026-03-04 23:00:00,pending,1417
875,2026-03-07 06:00:00,open,1417
875,2026-03-09 20:00:00,closed,1417
876,2025-09-30 04:00:00,open,749
876,2025-09-30 20:00:00,closed,749
876,2025-10-01 20:00:00,open,749
876,2025-10-03 04:00:00,pending,749
876,2025-09-30 12:00:00,pending,749
876,2025-10-07 11:00:00,pending,749
876,2025-10-07 04:00:00,pending,749
877,2025-10-08 06:00:00,pending,2391
877,2025-10-09 16:00:00,solved,2391
877,2025-10-10 16:00:00,pending,2391
877,2025-10-11 09:00:00,solved,2391
877,2025-10-11 02:00:00,open,2391
878,2026-02-21 01:00:00,solved,1518
878,2026-02-21 10:00:00,open,1518
878,2026-02-21 05:00:00,open,1518
878,2026-02-23 13:00:00,open,1518
879,2025-11-29 01:00:00,pending,2243
879,2025-11-29 14:00:00,pending,2243
879,2025-11-29 11:00:00,solved,2243
879,2025-11-29 13:00:00,closed,2243
879,2025-11-30 05:00:00,closed,2243
880,2026-02-13 10:00:00,solved,2427
880,2026-02-14 04:00:00,pending,2427
880,2026-02-14 22:00:00,closed,2427
881,2026-01-08 12:00:00,pending,243
881,2026-01-09 06:00:00,closed,243
882,2025-11-11 04:00:00,open,2187
882,2025-11-12 10:00:00,pending,2187
883,2026-02-06 11:00:00,open,1790
883,2026-02-07 13:00:00,solved,1790
883,2026-02-06 15:00:00,open,1790
883,2026-02-08 20:00:00,pending,1790
884,2026-02-27 03:00:00,open,692
884,2026-02-28 03:00:00,pending,692
884,2026-03-01 11:00:00,open,692
884,2026-03-02 15:00:00,open,692
884,2026-02-28 03:00:00,closed,692
885,2026-03-02 05:00:00,open,787
885,2026-03-03 02:00:00,pending,787
885,2026-03-05 05:00:00,pending,787
885,2026-03-04 14:00:00,open,787
885,2026-03-04 05:00:00,open,787
885,2026-03-06 19:00:00,pending,787
885,2026-03-04 23:00:00,closed,787
885,2026-03-03 09:00:00,closed,787
886,2025-11-03 01:00:00,solved,2201
886,2025-11-04 03:00:00,open,2201
886,2025-11-04 05:00:00,pending,2201
886,2025-11-06 07:00:00,open,2201
886,2025-11-06 13:00:00,open,2201
886,2025-11-08 16:00:00,closed,2201
887,2025-11-30 06:00:00,solved,127
887,2025-12-01 13:00:00,open,127
887,2025-12-01 00:00:00,closed,127
888,2026-02-10 08:00:00,solved,1656
888,2026-02-11 06:00:00,pending,1656
889,2026-02-25 03:00:00,solved,279
889,2026-02-25 04:00:00,pending,279
889,2026-02-27 03:00:00,closed,279
890,2025-11-18 07:00:00,open,2156
890,2025-11-18 11:00:00,solved,2156
890,2025-11-18 11:00:00,open,2156
890,2025-11-20 22:00:00,closed,2156
891,2025-11-26 04:00:00,pending,1364
891,2025-11-27 00:00:00,open,1364
891,2025-11-27 02:00:00,closed,1364
892,2025-10-12 10:00:00,pending,1453
892,2025-10-13 05:00:00,closed,1453
892,2025-10-14 20:00:00,open,1453
892,2025-10-13 04:00:00,closed,1453
892,2025-10-13 22:00:00,closed,1453
892,2025-10-18 06:00:00,open,1453
892,2025-10-15 16:00:00,closed,1453
893,2025-12-01 08:00:00,open,233
893,2025-12-01 20:00:00,pending,233
893,2025-12-03 18:00:00,pending,233
893,2025-12-05 14:00:00,pending,233
893,2025-12-04 20:00:00,open,233
894,2025-09-29 09:00:00,open,329
894,2025-09-30 07:00:00,closed,329
895,2025-11-24 00:00:00,closed,843
895,2025-11-25 01:00:00,pending,843
895,2025-11-26 08:00:00,open,843
895,2025-11-28 12:00:00,pending,843
895,2025-11-28 12:00:00,solved,843
896,2025-11-13 07:00:00,open,1883
896,2025-11-13 18:00:00,closed,1883
896,2025-11-15 05:00:00,solved,1883
896,2025-11-17 19:00:00,pending,1883
896,2025-11-18 19:00:00,closed,1883
896,2025-11-18 22:00:00,closed,1883
896,2025-11-22 01:00:00,closed,1883
897,2025-10-03 11:00:00,open,630
897,2025-10-04 00:00:00,closed,630
897,2025-10-05 23:00:00,closed,630
897,2025-10-04 05:00:00,open,630
897,2025-10-07 11:00:00,closed,630
898,2025-09-15 10:00:00,open,2317
898,2025-09-16 03:00:00,closed,2317
898,2025-09-18 08:00:00,solved,2317
898,2025-09-19 19:00:00,solved,2317
898,2025-09-17 02:00:00,pending,2317
899,2025-09-21 10:00:00,closed,2265
899,2025-09-22 07:00:00,closed,2265
900,2026-02-08 09:00:00,pending,77
900,2026-02-08 10:00:00,solved,77
900,2026-02-11 09:00:00,closed,77
900,2026-02-10 03:00:00,closed,77
901,2025-10-13 10:00:00,closed,2085
901,2025-10-14 14:00:00,open,2085
902,2025-12-19 10:00:00,open,58
902,2025-12-20 07:00:00,solved,58
902,2025-12-19 20:00:00,closed,58
902,2025-12-23 13:00:00,closed,58
903,2025-10-16 00:00:00,pending,1932
903,2025-10-16 19:00:00,pending,1932
903,2025-10-16 06:00:00,solved,1932
903,2025-10-16 18:00:00,pending,1932
903,2025-10-22 00:00:00,closed,1932
904,2026-02-26 05:00:00,pending,1256
904,2026-02-26 07:00:00,open,1256
904,2026-02-28 17:00:00,open,1256
905,2026-01-16 03:00:00,pending,379
905,2026-01-17 03:00:00,pending,379
905,2026-01-18 11:00:00,closed,379
906,2026-03-10 08:00:00,closed,1133
906,2026-03-10 11:00:00,open,1133
906,2026-03-12 22:00:00,closed,1133
907,2025-10-30 11:00:00,open,888
907,2025-10-30 13:00:00,solved,888
907,2025-11-02 05:00:00,solved,888
907,2025-11-02 20:00:00,open,888
907,2025-11-01 23:00:00,closed,888
908,2025-09-14 10:00:00,pending,600
908,2025-09-15 03:00:00,pending,600
908,2025-09-16 06:00:00,solved,600
908,2025-09-14 22:00:00,closed,600
909,2026-01-20 00:00:00,pending,85
909,2026-01-20 15:00:00,pending,85
909,2026-01-22 00:00:00,pending,85
909,2026-01-22 15:00:00,open,85
909,2026-01-23 00:00:00,solved,85
909,2026-01-21 06:00:00,closed,85
910,2025-12-05 03:00:00,closed,650
910,2025-12-06 12:00:00,solved,650
910,2025-12-07 03:00:00,pending,650
910,2025-12-06 15:00:00,open,650
910,2025-12-09 23:00:00,open,650
910,2025-12-08 01:00:00,open,650
910,2025-12-05 21:00:00,closed,650
911,2025-11-27 07:00:00,pending,2197
911,2025-11-27 11:00:00,open,2197
911,2025-11-30 01:00:00,closed,2197
912,2025-11-15 04:00:00,pending,483
912,2025-11-15 11:00:00,open,483
912,2025-11-16 10:00:00,open,483
912,2025-11-15 10:00:00,closed,483
912,2025-11-20 20:00:00,closed,483
913,2026-02-23 07:00:00,closed,1347
913,2026-02-24 01:00:00,pending,1347
913,2026-02-24 23:00:00,open,1347
913,2026-02-24 16:00:00,solved,1347
913,2026-02-26 19:00:00,open,1347
913,2026-02-24 03:00:00,open,1347
913,2026-02-27 01:00:00,closed,1347
913,2026-02-27 16:00:00,closed,1347
914,2026-01-31 05:00:00,open,30
914,2026-02-01 04:00:00,solved,30
915,2026-02-11 09:00:00,open,1278
915,2026-02-12 18:00:00,pending,1278
915,2026-02-13 23:00:00,closed,1278
916,2026-01-21 08:00:00,open,2134
916,2026-01-21 20:00:00,closed,2134
917,2025-10-26 10:00:00,closed,1186
917,2025-10-27 08:00:00,solved,1186
917,2025-10-29 02:00:00,open,1186
917,2025-10-29 19:00:00,open,1186
917,2025-10-27 10:00:00,closed,1186
918,2026-01-16 12:00:00,solved,910
918,2026-01-17 23:00:00,solved,910
918,2026-01-19 08:00:00,pending,910
918,2026-01-19 06:00:00,solved,910
918,2026-01-17 08:00:00,open,910
919,2025-10-19 05:00:00,open,1979
919,2025-10-19 14:00:00,pending,1979
919,2025-10-20 07:00:00,pending,1979
919,2025-10-21 14:00:00,pending,1979
919,2025-10-21 13:00:00,open,1979
919,2025-10-19 15:00:00,open,1979
919,2025-10-24 05:00:00,open,1979
919,2025-10-20 02:00:00,closed,1979
920,2026-03-10 04:00:00,open,1124
920,2026-03-11 09:00:00,solved,1124
921,2025-10-10 11:00:00,pending,1164
921,2025-10-11 15:00:00,closed,1164
922,2025-10-07 01:00:00,open,2327
922,2025-10-07 02:00:00,open,2327
922,2025-10-08 19:00:00,open,2327
922,2025-10-10 22:00:00,pending,2327
923,2026-01-29 06:00:00,open,472
923,2026-01-30 09:00:00,closed,472
923,2026-01-31 22:00:00,closed,472
924,2025-10-13 11:00:00,open,1921
924,2025-10-14 17:00:00,closed,1921
925,2025-12-30 01:00:00,solved,2434
925,2025-12-30 19:00:00,open,2434
925,2026-01-01 19:00:00,open,2434
925,2026-01-02 01:00:00,pending,2434
925,2026-01-01 17:00:00,open,2434
925,2026-01-05 22:00:00,solved,2434
925,2025-12-31 19:00:00,closed,2434
926,2025-09-21 11:00:00,pending,1900
926,2025-09-22 22:00:00,open,1900
926,2025-09-23 01:00:00,pending,1900
926,2025-09-22 05:00:00,closed,1900
927,2026-01-09 10:00:00,pending,978
927,2026-01-10 04:00:00,pending,978
927,2026-01-11 18:00:00,pending,978
927,2026-01-09 16:00:00,closed,978
927,2026-01-15 02:00:00,closed,978
928,2026-01-31 02:00:00,open,979
928,2026-01-31 13:00:00,closed,979
928,2026-01-31 12:00:00,closed,979
929,2026-02-07 07:00:00,solved,382
929,2026-02-07 15:00:00,open,382
929,2026-02-09 21:00:00,pending,382
929,2026-02-09 01:00:00,solved,382
929,2026-02-12 07:00:00,pending,382
929,2026-02-10 10:00:00,pending,382
929,2026-02-08 13:00:00,open,382
929,2026-02-12 13:00:00,closed,382
930,2026-03-08 11:00:00,solved,686
930,2026-03-08 15:00:00,open,686
931,2026-03-11 00:00:00,closed,1918
931,2026-03-12 00:00:00,pending,1918
931,2026-03-13 06:00:00,open,1918
931,2026-03-12 21:00:00,open,1918
932,2026-02-24 02:00:00,solved,1255
932,2026-02-24 14:00:00,solved,1255
932,2026-02-25 10:00:00,solved,1255
932,2026-02-25 08:00:00,closed,1255
933,2025-10-21 06:00:00,solved,385
933,2025-10-22 17:00:00,open,385
933,2025-10-24 02:00:00,open,385
933,2025-10-25 18:00:00,closed,385
934,2025-12-06 10:00:00,pending,2259
934,2025-12-07 14:00:00,closed,2259
934,2025-12-06 18:00:00,open,2259
934,2025-12-08 13:00:00,closed,2259
934,2025-12-12 10:00:00,open,2259
934,2025-12-10 19:00:00,closed,2259
935,2025-09-27 10:00:00,solved,272
935,2025-09-28 04:00:00,solved,272
935,2025-09-29 12:00:00,closed,272
935,2025-09-29 07:00:00,open,272
935,2025-09-29 06:00:00,closed,272
935,2025-10-02 05:00:00,open,272
935,2025-10-04 16:00:00,solved,272
935,2025-10-04 10:00:00,closed,272
936,2025-12-07 03:00:00,solved,413
936,2025-12-08 14:00:00,solved,413
936,2025-12-08 15:00:00,pending,413
936,2025-12-07 18:00:00,solved,413
936,2025-12-12 23:00:00,closed,413
937,2026-03-07 05:00:00,pending,119
937,2026-03-07 12:00:00,open,119
937,2026-03-07 17:00:00,open,119
937,2026-03-08 23:00:00,open,119
937,2026-03-08 09:00:00,open,119
938,2026-01-22 09:00:00,closed,376
938,2026-01-22 12:00:00,pending,376
938,2026-01-22 17:00:00,solved,376
938,2026-01-26 00:00:00,open,376
938,2026-01-25 21:00:00,pending,376
938,2026-01-27 19:00:00,closed,376
939,2026-03-12 02:00:00,solved,1876
939,2026-03-12 21:00:00,closed,1876
940,2026-03-07 05:00:00,pending,220
940,2026-03-08 03:00:00,closed,220
940,2026-03-08 09:00:00,open,220
940,2026-03-08 20:00:00,solved,220
940,2026-03-10 21:00:00,pending,220
940,2026-03-12 10:00:00,solved,220
940,2026-03-10 11:00:00,open,220
941,2025-12-09 07:00:00,pending,1190
941,2025-12-09 21:00:00,closed,1190
941,2025-12-10 13:00:00,open,1190
942,2026-03-01 01:00:00,open,2155
942,2026-03-01 05:00:00,pending,2155
942,2026-03-01 05:00:00,solved,2155
942,2026-03-03 07:00:00,closed,2155
943,2025-09-28 02:00:00,closed,813
943,2025-09-29 06:00:00,open,813
943,2025-09-29 20:00:00,solved,813
943,2025-09-29 08:00:00,pending,813
943,2025-09-28 14:00:00,closed,813
944,2025-10-11 11:00:00,open,544
944,2025-10-12 19:00:00,closed,544
945,2026-01-19 07:00:00,solved,306
945,2026-01-20 13:00:00,solved,306
945,2026-01-20 21:00:00,pending,306
945,2026-01-19 22:00:00,pending,306
945,2026-01-25 03:00:00,pending,306
945,2026-01-21 09:00:00,closed,306
945,2026-01-27 19:00:00,pending,306
946,2025-11-21 09:00:00,closed,1777
946,2025-11-21 23:00:00,open,1777
946,2025-11-22 09:00:00,closed,1777
947,2025-10-07 05:00:00,open,1723
947,2025-10-07 17:00:00,closed,1723
948,2026-02-22 07:00:00,pending,2308
948,2026-02-23 01:00:00,closed,2308
949,2026-02-20 03:00:00,pending,1695
949,2026-02-20 16:00:00,closed,1695
950,2025-09-23 00:00:00,pending,547
950,2025-09-23 11:00:00,open,547
950,2025-09-23 12:00:00,pending,547
950,2025-09-24 03:00:00,pending,547
950,2025-09-24 16:00:00,closed,547
950,2025-09-29 21:00:00,closed,547
951,2025-10-29 04:00:00,closed,1909
